id_llar,pes_llar,membres_llar,tipus_llar,unitats_consum,renda_total,renda_pobresa,risc_pobresa,carencia_material,regim_tinenca,temperatura_adequada,despeses_habitatge,quota_hipotecaria,retards_hipoteca_lloguer,retards_factures,bo_social,afrontar_imprevistos,arribar_final_mes,any_construccio,millores_energetiques,rao_no_millora,no_temperatura_adequada,te_retards,vulnerabilitat_basica
32601,3,4,12.0,2.3,35895.8,35895.8,No,No,Propietat amb hipoteca,Sí,672.81,627.0,No,No,No,Sí,Amb certa dificultat,3.0,4.0,1.0,0.0,0,0
32602,3,1,2.0,1.0,17796.3,17796.3,No,No,Propietat sense hipoteca,Sí,158.64,,,No,No,Sí,Amb facilitat,6.0,5.0,,0.0,0,0
32603,5,4,12.0,2.1,56524.2,56524.2,No,No,Propietat amb hipoteca,Sí,483.54,609.0,No,No,No,Sí,Amb certa facilitat,5.0,4.0,2.0,0.0,0,0
32608,5,1,6.0,1.0,11866.3,11866.3,Sí,Sí,Propietat sense hipoteca,Sí,106.31,,,Sí,No,No,Amb certa dificultat,3.0,4.0,2.0,0.0,1,1
32610,5,3,9.0,2.0,41275.4,41275.4,No,No,Propietat amb hipoteca,Sí,227.0,267.0,No,No,No,No,Amb certa dificultat,3.0,5.0,,0.0,0,0
32613,3,2,7.0,1.5,33061.47,33061.47,No,No,Propietat sense hipoteca,Sí,131.27,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32621,5,2,7.0,1.5,18230.65,18230.65,Sí,No,Propietat sense hipoteca,Sí,252.6,,,No,No,Sí,Amb certa dificultat,3.0,5.0,,0.0,0,1
32622,3,2,8.0,1.5,32196.1,32196.1,No,No,Propietat sense hipoteca,No,309.6,,,No,No,,Amb dificultat,3.0,4.0,2.0,1.0,0,1
32623,6,1,3.0,1.0,17065.3,17065.3,No,No,Propietat sense hipoteca,Sí,133.1,,,No,No,No,Amb certa facilitat,1.0,5.0,,0.0,0,0
32624,6,2,7.0,1.5,35598.6,35598.6,No,No,Propietat sense hipoteca,Sí,174.19,,,No,No,Sí,Amb certa facilitat,6.0,1.0,,0.0,0,0
32625,3,2,7.0,1.5,39873.5,39873.5,No,No,Propietat sense hipoteca,Sí,147.5,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
32626,6,2,7.0,1.5,28980.73,28980.73,No,No,Propietat sense hipoteca,Sí,239.8,,,No,No,No,Amb certa dificultat,3.0,5.0,,0.0,0,0
32627,6,4,9.0,2.5,52904.2,52904.2,No,No,Propietat amb hipoteca,No,260.01,196.0,No,No,No,Sí,Amb certa facilitat,5.0,5.0,,1.0,0,1
32628,6,1,2.0,1.0,24058.3,24058.3,No,No,Propietat amb hipoteca,Sí,252.71,450.0,No,No,No,Sí,Amb certa dificultat,5.0,5.0,,0.0,0,0
32630,4,2,8.0,1.5,45996.3,45996.3,No,No,Propietat amb hipoteca,Sí,308.7,600.0,No,No,No,Sí,Amb certa facilitat,4.0,1.0,,0.0,0,0
32631,5,1,2.0,1.0,10446.0,10446.0,Sí,No,Cessió gratuïta,Sí,148.14,,,No,No,No,Amb dificultat,4.0,4.0,,0.0,0,1
32633,3,2,7.0,1.5,52630.8,52630.8,No,No,Propietat amb hipoteca,Sí,289.21,106.0,No,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
32634,4,3,11.0,1.8,19599.5,19599.5,Sí,No,Lloguer a preu de mercat,No,672.41,,No,No,No,No,Amb certa facilitat,,4.0,,1.0,0,1
32635,5,2,7.0,1.5,27849.4,27849.4,No,No,Propietat sense hipoteca,No,148.48,,,No,No,No,Amb certa facilitat,3.0,5.0,,1.0,0,1
32636,6,4,12.0,2.5,26003.8,26003.8,Sí,No,Propietat sense hipoteca,No,218.02,,No,No,No,No,Amb dificultat,3.0,4.0,2.0,1.0,0,1
32637,6,5,13.0,2.6,28802.3,28802.3,Sí,No,Lloguer a preu de mercat,Sí,429.42,,No,No,No,No,Amb certa dificultat,,,,0.0,0,1
32640,3,3,11.0,1.8,19372.0,19372.0,Sí,No,Cessió gratuïta,Sí,169.74,,,No,Sí,Sí,Amb molta dificultat,2.0,4.0,,0.0,0,1
32642,3,2,8.0,1.5,24192.0,24192.0,No,No,Lloguer a preu de mercat,Sí,488.43,,No,No,No,Sí,Amb certa facilitat,2.0,5.0,,0.0,0,0
32647,3,1,6.0,1.0,13227.03,13227.03,No,No,Propietat sense hipoteca,Sí,166.06,,,No,No,No,Amb certa dificultat,,4.0,5.0,0.0,0,0
32648,5,2,8.0,1.5,29801.8,29801.8,No,No,Propietat amb hipoteca,Sí,368.91,350.0,No,No,No,No,Amb dificultat,1.0,1.0,,0.0,0,0
32649,3,2,7.0,1.5,37963.4,37963.4,No,No,Propietat sense hipoteca,Sí,313.45,,,No,No,Sí,Amb certa facilitat,4.0,5.0,,0.0,0,0
32650,4,3,11.0,1.8,86848.7,86848.7,No,No,Propietat amb hipoteca,Sí,438.04,400.0,No,No,No,Sí,Amb certa facilitat,5.0,4.0,2.0,0.0,0,0
32651,3,3,9.0,2.0,57303.26,57303.26,No,No,Propietat sense hipoteca,Sí,149.45,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
32652,4,5,14.0,3.0,63506.8,63506.8,No,No,Propietat sense hipoteca,Sí,332.2,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32655,4,2,7.0,1.5,26631.2,26631.2,No,No,Propietat sense hipoteca,Sí,111.35,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
32657,5,3,11.0,1.8,26228.7,26228.7,No,No,Propietat sense hipoteca,Sí,195.02,,,No,No,Sí,Amb certa dificultat,4.0,4.0,2.0,0.0,0,0
32658,4,1,6.0,1.0,19589.98,19589.98,No,No,Propietat sense hipoteca,Sí,184.15,,,No,No,No,Amb facilitat,3.0,4.0,2.0,0.0,0,0
32660,6,2,7.0,1.5,36299.9,36299.9,No,No,Propietat sense hipoteca,Sí,171.23,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32662,4,3,11.0,1.8,52377.1,52377.1,No,No,Propietat amb hipoteca,Sí,443.64,450.0,No,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
32663,3,3,11.0,2.0,68816.0,68816.0,No,No,Propietat amb hipoteca,Sí,374.88,600.0,No,No,No,Sí,Amb facilitat,5.0,5.0,,0.0,0,0
32664,4,4,9.0,2.5,52363.9,52363.9,No,No,Propietat sense hipoteca,Sí,327.83,,,,No,Sí,,,,,0.0,0,0
32665,4,4,12.0,2.1,34988.0,34988.0,No,No,Propietat sense hipoteca,Sí,207.39,,,No,No,Sí,Amb certa facilitat,4.0,4.0,2.0,0.0,0,0
32666,3,3,11.0,2.0,42577.3,42577.3,No,No,Propietat amb hipoteca,Sí,359.85,300.0,No,No,No,No,Amb certa facilitat,5.0,4.0,2.0,0.0,0,0
32667,4,4,10.0,2.3,31798.94,31798.94,No,No,Propietat amb hipoteca,No,334.58,303.0,No,No,No,Sí,Amb certa facilitat,4.0,5.0,,1.0,0,1
32668,3,2,7.0,1.5,36514.4,36514.4,No,No,Propietat sense hipoteca,Sí,371.35,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32673,4,2,8.0,1.5,46437.9,46437.9,No,No,Propietat amb hipoteca,Sí,356.83,342.0,No,No,No,Sí,Amb facilitat,5.0,5.0,,0.0,0,0
32674,3,3,11.0,2.0,40451.2,40451.2,No,No,Propietat sense hipoteca,Sí,256.27,,,No,No,Sí,Amb certa dificultat,4.0,99.0,,0.0,0,0
32675,4,2,8.0,1.5,34535.56,34535.56,No,No,Propietat amb hipoteca,Sí,366.11,447.0,No,No,No,Sí,Amb facilitat,5.0,4.0,4.0,0.0,0,0
32676,3,2,8.0,1.5,13196.2,13196.2,Sí,No,Propietat sense hipoteca,Sí,208.44,,,No,No,Sí,Amb facilitat,1.0,5.0,,0.0,0,1
32677,5,3,9.0,2.0,28434.2,28434.2,No,No,Propietat sense hipoteca,Sí,104.35,,,No,No,Sí,Amb facilitat,4.0,4.0,2.0,0.0,0,0
32679,6,1,6.0,1.0,14357.4,14357.4,No,No,Propietat sense hipoteca,Sí,117.89,,,No,Sí,Sí,Amb facilitat,2.0,5.0,,0.0,0,0
32680,6,3,10.0,1.6,26224.5,26224.5,No,No,Propietat amb hipoteca,Sí,462.35,380.0,No,No,No,Sí,Amb facilitat,1.0,3.0,,0.0,0,0
32681,4,1,5.0,1.0,43003.7,43003.7,No,No,Lloguer a preu de mercat,Sí,650.26,,No,No,No,No,Amb certa facilitat,,5.0,,0.0,0,0
32682,6,1,2.0,1.0,41902.3,41902.3,No,No,Propietat sense hipoteca,Sí,154.2,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32684,6,3,9.0,2.0,56954.33,56954.33,No,No,Propietat sense hipoteca,Sí,203.99,,,No,No,No,Amb certa dificultat,1.0,99.0,,0.0,0,0
32686,6,5,14.0,2.8,19025.5,19025.5,Sí,No,Propietat amb hipoteca,Sí,483.54,650.0,No,Sí,No,Sí,Amb certa dificultat,5.0,4.0,2.0,0.0,1,1
32687,5,3,11.0,2.0,34562.9,34562.9,No,No,Propietat sense hipoteca,Sí,131.04,,,No,No,Sí,Amb facilitat,4.0,4.0,2.0,0.0,0,0
32690,3,4,12.0,2.5,83579.35,83579.35,No,No,Propietat amb hipoteca,Sí,676.58,790.0,No,No,No,Sí,Amb facilitat,5.0,2.0,,0.0,0,0
32693,5,4,14.0,2.5,28565.5,28565.5,Sí,No,Propietat amb hipoteca,Sí,305.96,280.0,No,Sí,No,No,,4.0,4.0,2.0,0.0,1,1
32694,3,2,8.0,1.5,40120.7,40120.7,No,No,Propietat sense hipoteca,Sí,114.7,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32695,6,2,7.0,1.5,36482.8,36482.8,No,No,Propietat amb hipoteca,Sí,187.18,300.0,No,No,No,Sí,Amb certa dificultat,6.0,4.0,5.0,0.0,0,0
32701,3,2,8.0,1.5,40026.7,40026.7,No,No,Propietat amb hipoteca,Sí,527.83,480.0,No,No,No,Sí,Amb certa dificultat,7.0,,,0.0,0,0
32702,4,4,12.0,2.1,36645.4,36645.4,No,No,Propietat amb hipoteca,Sí,194.68,230.0,No,No,No,No,Amb certa facilitat,6.0,1.0,,0.0,0,0
32705,2,1,6.0,1.0,12071.2,12071.2,Sí,No,Propietat sense hipoteca,Sí,295.73,,,No,No,Sí,Amb certa facilitat,4.0,2.0,,0.0,0,1
32707,3,1,3.0,1.0,39057.1,39057.1,No,No,Cessió gratuïta,Sí,258.02,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32708,4,2,8.0,1.5,42224.1,42224.1,No,No,Propietat amb hipoteca,No,226.98,,No,No,No,Sí,Amb certa dificultat,3.0,3.0,,1.0,0,1
32709,4,1,5.0,1.0,9906.6,9906.6,Sí,No,Propietat amb hipoteca,Sí,294.31,567.0,No,No,Sí,No,Amb facilitat,4.0,5.0,,0.0,0,1
32710,5,4,12.0,2.5,36472.0,36472.0,No,No,Propietat sense hipoteca,Sí,279.1,,,No,No,Sí,Amb certa dificultat,4.0,2.0,,0.0,0,0
32712,4,1,3.0,1.0,12955.2,12955.2,No,No,Propietat sense hipoteca,No,248.73,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,1.0,0,1
32713,4,2,7.0,1.5,36650.8,36650.8,No,No,Propietat sense hipoteca,Sí,236.65,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32714,4,3,9.0,2.0,51311.56,51311.56,No,No,Propietat sense hipoteca,Sí,213.3,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32716,3,1,2.0,1.0,12721.4,12721.4,No,Sí,Propietat amb hipoteca,No,389.17,210.0,No,No,Sí,No,Amb molta dificultat,3.0,1.0,,1.0,0,1
32717,6,5,13.0,2.4,19769.9,19769.9,Sí,Sí,Lloguer a preu de mercat,No,430.09,,Sí,No,Sí,No,Amb certa dificultat,2.0,5.0,,1.0,1,1
32718,5,3,11.0,1.8,25949.2,25949.2,No,Sí,Propietat amb hipoteca,Sí,442.23,259.0,No,No,Sí,No,Amb molta dificultat,3.0,5.0,,0.0,0,1
32719,3,3,11.0,1.8,59600.73,59600.73,No,No,Propietat sense hipoteca,Sí,103.65,,,No,No,Sí,Amb certa facilitat,2.0,4.0,5.0,0.0,0,0
32720,3,2,8.0,1.5,59504.33,59504.33,No,No,Propietat sense hipoteca,Sí,177.63,,,No,No,Sí,Amb certa facilitat,5.0,4.0,2.0,0.0,0,0
32722,3,3,9.0,2.0,58669.56,58669.56,No,No,Propietat sense hipoteca,Sí,344.03,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32723,3,2,8.0,1.5,43488.2,43488.2,No,No,Propietat sense hipoteca,Sí,247.33,,,No,No,Sí,Amb certa facilitat,5.0,4.0,1.0,0.0,0,0
32729,4,2,7.0,1.5,37134.44,37134.44,No,No,Propietat sense hipoteca,Sí,258.53,,,No,No,Sí,Amb certa facilitat,4.0,1.0,,0.0,0,0
32731,3,1,6.0,1.0,12555.6,12555.6,No,No,Lloguer inferior al mercat,Sí,433.83,,No,No,Sí,Sí,Amb dificultat,2.0,1.0,,0.0,0,0
32732,5,2,7.0,1.5,39144.0,39144.0,No,No,Propietat sense hipoteca,Sí,262.35,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32734,5,1,2.0,1.0,2400.0,2400.0,Sí,Sí,Cessió gratuïta,No,13.64,,,,No,No,Amb molta dificultat,3.0,4.0,,1.0,0,1
32735,5,1,2.0,1.0,4927.38,4927.38,Sí,No,Cessió gratuïta,Sí,108.35,,,No,Sí,No,Amb certa dificultat,3.0,4.0,,0.0,0,1
32737,3,2,7.0,1.5,29246.3,29246.3,No,Sí,Propietat sense hipoteca,No,254.27,,,No,No,No,Amb certa dificultat,3.0,4.0,2.0,1.0,0,1
32738,4,2,8.0,1.5,26630.2,26630.2,No,No,Cessió gratuïta,Sí,340.78,,,Sí,No,Sí,Amb certa facilitat,5.0,4.0,,0.0,1,1
32739,4,2,7.0,1.5,20679.1,20679.1,No,No,Propietat sense hipoteca,Sí,286.68,,,No,No,Sí,Amb facilitat,4.0,4.0,3.0,0.0,0,0
32745,3,2,7.0,1.5,40981.79,40981.79,No,No,Propietat sense hipoteca,Sí,167.07,,,No,No,Sí,Amb facilitat,3.0,1.0,,0.0,0,0
32747,3,2,10.0,1.3,18754.69,18754.69,No,Sí,Lloguer a preu de mercat,No,751.02,,No,No,No,No,Amb dificultat,,5.0,,1.0,0,1
32748,5,1,3.0,1.0,17253.43,17253.43,No,No,Propietat sense hipoteca,Sí,231.1,,,No,No,No,Amb facilitat,,5.0,,0.0,0,0
32749,3,1,3.0,1.0,17591.5,17591.5,No,No,Propietat sense hipoteca,Sí,242.93,,,No,No,Sí,Amb dificultat,4.0,4.0,2.0,0.0,0,0
32751,3,2,8.0,1.5,31728.8,31728.8,No,No,Propietat amb hipoteca,Sí,379.35,614.0,No,No,No,Sí,Amb certa facilitat,4.0,4.0,2.0,0.0,0,0
32752,5,1,6.0,1.0,12497.5,12497.5,No,No,Cessió gratuïta,Sí,205.48,,,No,No,Sí,Amb certa dificultat,2.0,2.0,,0.0,0,0
32753,2,1,5.0,1.0,12709.0,12709.0,No,No,Lloguer a preu de mercat,No,523.97,,No,No,No,No,Amb dificultat,2.0,4.0,,1.0,0,1
32754,3,1,3.0,1.0,12799.7,12799.7,No,No,Propietat sense hipoteca,Sí,127.81,,,No,Sí,Sí,Amb facilitat,3.0,4.0,2.0,0.0,0,0
32755,3,2,8.0,1.5,35818.56,35818.56,No,Sí,Propietat amb hipoteca,No,519.33,,No,No,Sí,No,Amb molta dificultat,2.0,4.0,2.0,1.0,0,1
32759,3,1,2.0,1.0,9943.4,9943.4,Sí,Sí,Propietat sense hipoteca,No,227.6,,,No,Sí,No,Amb molta dificultat,2.0,5.0,,1.0,0,1
32761,3,4,14.0,2.5,39312.63,39312.63,No,No,Propietat sense hipoteca,Sí,290.06,,,No,No,No,Amb certa dificultat,3.0,4.0,5.0,0.0,0,0
32762,5,2,7.0,1.5,50734.2,50734.2,No,No,Propietat sense hipoteca,Sí,222.9,,,No,No,Sí,Amb facilitat,4.0,1.0,,0.0,0,0
32763,3,2,7.0,1.5,28947.5,28947.5,No,No,Propietat sense hipoteca,Sí,294.45,,,No,No,Sí,Amb molta facilitat,2.0,,,0.0,0,0
32764,3,1,6.0,1.0,24744.0,24744.0,No,No,Propietat sense hipoteca,Sí,192.81,,,No,No,Sí,Amb certa facilitat,2.0,1.0,,0.0,0,0
32765,2,1,5.0,1.0,15406.2,15406.2,No,No,Lloguer a preu de mercat,No,480.52,,No,No,No,Sí,Amb dificultat,2.0,4.0,,1.0,0,1
32768,3,5,14.0,3.0,14905.4,14905.4,Sí,No,Lloguer inferior al mercat,Sí,526.97,,No,Sí,No,No,Amb facilitat,,4.0,,0.0,1,1
32770,5,2,7.0,1.5,35534.49,35534.49,No,No,Propietat sense hipoteca,Sí,194.6,,,No,No,No,Amb certa dificultat,3.0,4.0,2.0,0.0,0,0
32771,4,2,10.0,1.3,15858.0,15858.0,Sí,No,Lloguer inferior al mercat,No,401.14,,No,No,No,No,Amb dificultat,,4.0,,1.0,0,1
32772,5,2,8.0,1.5,24567.0,24567.0,No,No,Lloguer inferior al mercat,No,430.31,,No,No,No,No,Amb facilitat,,5.0,,1.0,0,1
32775,4,2,8.0,1.5,33086.0,33086.0,No,No,Lloguer inferior al mercat,Sí,706.31,,No,No,No,No,Amb certa dificultat,4.0,4.0,,0.0,0,0
32777,5,3,11.0,1.8,44272.3,44272.3,No,No,Lloguer a preu de mercat,Sí,837.03,,No,No,No,Sí,Amb facilitat,2.0,5.0,,0.0,0,0
32778,5,5,13.0,2.6,41320.0,41320.0,No,No,Propietat sense hipoteca,Sí,364.35,,,No,No,No,Amb certa facilitat,3.0,4.0,5.0,0.0,0,0
32779,5,2,7.0,1.5,58242.2,58242.2,No,No,Propietat sense hipoteca,Sí,324.35,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32784,6,1,3.0,1.0,37305.47,37305.47,No,No,Propietat sense hipoteca,Sí,261.84,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32786,6,2,8.0,1.5,41367.5,41367.5,No,No,Cessió gratuïta,Sí,182.44,,,No,No,Sí,Amb molta facilitat,3.0,5.0,,0.0,0,0
32788,3,2,7.0,1.5,41483.0,41483.0,No,No,Propietat sense hipoteca,No,236.97,,,No,Sí,No,Amb certa facilitat,3.0,4.0,2.0,1.0,0,1
32789,3,1,6.0,1.0,12968.5,12968.5,No,Sí,Propietat amb hipoteca,No,460.37,365.0,No,No,Sí,No,Amb molta dificultat,3.0,2.0,,1.0,0,1
32791,5,2,7.0,1.5,27545.07,27545.07,No,No,Propietat sense hipoteca,Sí,272.15,,,No,No,Sí,Amb dificultat,3.0,4.0,5.0,0.0,0,0
32792,6,2,7.0,1.5,36927.0,36927.0,No,No,Propietat sense hipoteca,Sí,208.18,,,No,No,Sí,Amb facilitat,3.0,2.0,,0.0,0,0
32793,6,1,5.0,1.0,16585.2,16585.2,No,No,Lloguer a preu de mercat,Sí,957.44,,No,No,No,Sí,Amb facilitat,3.0,2.0,,0.0,0,0
32794,3,2,7.0,1.5,39786.8,39786.8,No,No,Propietat sense hipoteca,Sí,324.22,,,No,No,Sí,Amb certa facilitat,4.0,5.0,,0.0,0,0
32795,3,1,2.0,1.0,21922.9,21922.9,No,No,Propietat sense hipoteca,Sí,185.89,,,No,No,Sí,Amb molta facilitat,5.0,4.0,1.0,0.0,0,0
32797,4,3,9.0,2.0,38982.3,38982.3,No,No,Propietat sense hipoteca,Sí,241.6,,,No,No,Sí,Amb facilitat,4.0,5.0,,0.0,0,0
32798,6,2,8.0,1.5,20672.5,20672.5,No,No,Lloguer a preu de mercat,Sí,627.37,,No,No,Sí,No,Amb molta dificultat,4.0,5.0,,0.0,0,0
32799,4,2,7.0,1.5,30123.3,30123.3,No,No,Propietat sense hipoteca,No,300.56,,,No,No,No,Amb molta dificultat,4.0,5.0,,1.0,0,1
32801,3,2,7.0,1.5,42503.2,42503.2,No,No,Propietat sense hipoteca,Sí,380.2,,,No,No,Sí,Amb certa facilitat,4.0,4.0,2.0,0.0,0,0
32803,3,2,7.0,1.5,34512.0,34512.0,No,No,Propietat sense hipoteca,Sí,340.28,,,No,No,Sí,Amb certa dificultat,4.0,1.0,,0.0,0,0
32804,5,2,7.0,1.5,30946.1,30946.1,No,No,Propietat sense hipoteca,Sí,247.68,,,No,No,Sí,Amb certa facilitat,5.0,4.0,1.0,0.0,0,0
32805,3,3,11.0,2.0,53138.0,53138.0,No,No,Propietat sense hipoteca,Sí,230.39,,,No,No,Sí,Amb facilitat,4.0,1.0,,0.0,0,0
32806,5,3,11.0,2.0,121348.3,121348.3,No,No,Propietat amb hipoteca,Sí,474.95,800.0,No,No,No,Sí,Amb molta facilitat,5.0,1.0,,0.0,0,0
32807,5,4,12.0,2.5,60645.37,60645.37,No,No,Propietat sense hipoteca,Sí,253.64,,,No,No,Sí,Amb facilitat,4.0,1.0,,0.0,0,0
32808,6,2,7.0,1.5,53265.09,53265.09,No,No,Propietat sense hipoteca,Sí,98.54,,,No,No,Sí,Amb facilitat,8.0,,,0.0,0,0
32810,5,3,11.0,1.8,43094.9,43094.9,No,No,Propietat amb hipoteca,Sí,614.47,800.0,No,No,No,Sí,Amb facilitat,,4.0,2.0,0.0,0,0
32812,4,2,7.0,1.5,56278.7,56278.7,No,No,Propietat sense hipoteca,Sí,315.47,,,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
32813,5,1,5.0,1.0,53186.9,53186.9,No,No,Propietat sense hipoteca,Sí,198.71,,,No,No,Sí,Amb facilitat,2.0,5.0,,0.0,0,0
32816,3,2,7.0,1.5,57784.7,57784.7,No,No,Propietat amb hipoteca,Sí,493.43,863.0,No,No,No,Sí,Amb facilitat,8.0,,,0.0,0,0
32817,6,2,7.0,1.5,40412.24,40412.24,No,No,Propietat sense hipoteca,Sí,209.35,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
32818,6,3,11.0,1.8,47127.4,47127.4,No,No,Propietat amb hipoteca,Sí,436.15,500.0,No,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
32819,6,3,10.0,2.0,10800.0,10800.0,Sí,No,Lloguer a preu de mercat,Sí,826.02,,No,No,No,No,Amb dificultat,3.0,5.0,,0.0,0,1
32821,3,4,12.0,2.3,76529.6,76529.6,No,No,Propietat sense hipoteca,Sí,270.93,,,No,No,Sí,Amb molta facilitat,8.0,,,0.0,0,0
32822,6,2,7.0,1.5,25357.25,25357.25,No,No,Propietat sense hipoteca,Sí,186.35,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32826,5,2,8.0,1.5,114923.1,114923.1,No,No,Propietat sense hipoteca,Sí,354.18,,,No,No,Sí,Amb certa facilitat,1.0,1.0,,0.0,0,0
32828,3,2,7.0,1.5,60195.2,60195.2,No,No,Propietat sense hipoteca,Sí,451.43,,,No,No,Sí,Amb facilitat,1.0,4.0,5.0,0.0,0,0
32829,3,2,7.0,1.5,56579.6,56579.6,No,No,Propietat sense hipoteca,Sí,363.14,,,No,No,Sí,Amb certa dificultat,1.0,5.0,,0.0,0,0
32830,4,1,3.0,1.0,27750.7,27750.7,No,No,Propietat sense hipoteca,Sí,283.64,,,No,Sí,Sí,Amb molta facilitat,1.0,4.0,5.0,0.0,0,0
32831,6,2,7.0,1.5,25514.7,25514.7,No,No,Propietat sense hipoteca,Sí,402.68,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
32832,3,1,6.0,1.0,22828.8,22828.8,No,No,Propietat sense hipoteca,Sí,163.31,,,No,Sí,Sí,Amb certa dificultat,1.0,4.0,5.0,0.0,0,0
32833,5,2,7.0,1.5,100589.4,100589.4,No,No,Propietat sense hipoteca,Sí,469.97,,,No,No,Sí,Amb facilitat,2.0,5.0,,0.0,0,0
32834,6,1,6.0,1.0,34487.87,34487.87,No,No,Propietat sense hipoteca,Sí,244.53,,,No,No,Sí,Amb facilitat,4.0,5.0,,0.0,0,0
32835,5,4,12.0,2.5,96187.5,96187.5,No,No,Propietat amb hipoteca,Sí,462.97,854.0,No,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
32837,4,2,7.0,1.5,46472.7,46472.7,No,No,Propietat sense hipoteca,Sí,502.39,,,No,No,Sí,Amb facilitat,2.0,2.0,,0.0,0,0
32838,3,2,7.0,1.5,67784.4,67784.4,No,No,Propietat sense hipoteca,Sí,425.31,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
32839,5,2,8.0,1.5,93982.1,93982.1,No,No,Propietat amb hipoteca,Sí,656.14,970.0,No,No,No,Sí,Amb molta facilitat,3.0,1.0,,0.0,0,0
32841,5,4,12.0,2.5,39146.0,39146.0,No,No,Propietat amb hipoteca,Sí,705.12,396.0,No,No,No,Sí,Amb certa facilitat,3.0,4.0,2.0,0.0,0,0
32842,6,1,3.0,1.0,52842.6,52842.6,No,No,Propietat sense hipoteca,Sí,414.27,,,No,No,Sí,Amb facilitat,3.0,4.0,2.0,0.0,0,0
32844,5,2,,1.5,51220.6,51220.6,No,No,Propietat sense hipoteca,Sí,379.47,,,No,No,Sí,Amb facilitat,3.0,1.0,,0.0,0,0
32845,6,2,7.0,1.5,67283.4,67283.4,No,No,Propietat sense hipoteca,Sí,280.31,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
32846,5,2,7.0,1.5,37026.87,37026.87,No,No,Propietat sense hipoteca,Sí,177.44,,,No,No,Sí,Amb certa dificultat,2.0,2.0,,0.0,0,0
32847,3,3,11.0,2.0,41398.7,41398.7,No,No,Propietat sense hipoteca,Sí,386.22,,,No,No,Sí,Amb facilitat,2.0,2.0,,0.0,0,0
32848,3,3,10.0,2.0,64975.9,64975.9,No,No,Propietat sense hipoteca,Sí,273.52,,,No,No,Sí,Amb certa dificultat,3.0,2.0,,0.0,0,0
32849,3,2,7.0,1.5,64065.5,64065.5,No,No,Propietat sense hipoteca,Sí,274.14,,,No,No,Sí,Amb facilitat,4.0,5.0,,0.0,0,0
32851,3,6,13.0,2.9,22783.6,22783.6,Sí,Sí,Lloguer inferior al mercat,Sí,441.97,,Sí,Sí,Sí,No,Amb certa dificultat,3.0,5.0,,0.0,1,1
32852,3,2,8.0,1.5,120549.6,120549.6,No,No,Propietat sense hipoteca,Sí,177.81,,,No,No,Sí,Amb facilitat,4.0,4.0,1.0,0.0,0,0
32853,3,5,14.0,3.0,83501.5,83501.5,No,No,Propietat sense hipoteca,Sí,195.2,,,No,No,Sí,Amb facilitat,4.0,5.0,,0.0,0,0
32854,5,1,2.0,1.0,20584.9,20584.9,No,No,Lloguer inferior al mercat,Sí,706.97,,No,No,No,Sí,Amb certa facilitat,,4.0,,0.0,0,0
32855,3,2,10.0,1.3,18601.2,18601.2,No,No,Propietat amb hipoteca,Sí,294.01,191.0,No,No,No,No,Amb dificultat,3.0,4.0,2.0,0.0,0,0
32856,6,3,10.0,1.8,22515.2,22515.2,No,Sí,Lloguer inferior al mercat,No,425.97,,Sí,Sí,Sí,No,Amb molta dificultat,4.0,4.0,,1.0,1,1
32858,4,2,10.0,1.3,43103.47,43103.47,No,No,Propietat amb hipoteca,Sí,541.78,1300.0,No,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
